"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.89","52.18","RED DEER A","3025480","2013-02-05","2013","02","05","","-2.1","","-18.2","","-10.2","","28.2","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-06","2013","02","06","","-4.1","","-14.7","","-9.4","","27.4","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-07","2013","02","07","","-3.7","","-17.4","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-08","2013","02","08","","-1.1","","-12.7","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-09","2013","02","09","","2.3","","-7.3","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","20","","33","","57",""
"-113.89","52.18","RED DEER A","3025480","2013-02-10","2013","02","10","","-4.4","","-19.0","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-11","2013","02","11","","2.9","","-15.7","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-12","2013","02","12","","1.7","","-10.1","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-13","2013","02","13","","0.6","","-11.9","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","18","","33","","65",""
"-113.89","52.18","RED DEER A","3025480","2013-02-14","2013","02","14","","-3.0","","-19.9","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-15","2013","02","15","","8.3","","-12.7","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-16","2013","02","16","","4.1","","-11.7","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","16","","35","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-02-17","2013","02","17","","1.0","","-13.3","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","15","","34","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-02-18","2013","02","18","","-4.8","","-12.6","","-8.7","","26.7","","0.0","","0.0","","0.0","T","0.0","T","15","","15","","63",""
"-113.89","52.18","RED DEER A","3025480","2013-02-19","2013","02","19","","-7.6","","-10.8","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-20","2013","02","20","","-7.1","","-10.5","","-8.8","","26.8","","0.0","","0.0","","2.4","","1.2","","15","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-21","2013","02","21","","-6.0","","-16.6","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-22","2013","02","22","","-1.1","","-19.6","","-10.4","","28.4","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-23","2013","02","23","","3.4","","-12.6","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-24","2013","02","24","","-0.8","","-17.3","","-9.1","","27.1","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-25","2013","02","25","","-0.6","","-7.9","","-4.3","","22.3","","0.0","","0.0","","4.4","","4.4","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-26","2013","02","26","","-3.2","","-9.2","","-6.2","","24.2","","0.0","","0.0","","0.6","","0.4","","22","","18","","33",""
"-113.89","52.18","RED DEER A","3025480","2013-02-27","2013","02","27","","-0.7","","-14.6","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-02-28","2013","02","28","","2.2","","-15.6","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-01","2013","03","01","","5.9","","-3.4","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-02","2013","03","02","","2.0","","-6.1","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","18","","9","","35",""
"-113.89","52.18","RED DEER A","3025480","2013-03-03","2013","03","03","","-1.9","","-5.1","","-3.5","","21.5","","0.0","","0.0","","6.8","","6.0","","18","","35","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-03-04","2013","03","04","","-3.8","","-15.6","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-05","2013","03","05","","-5.2","","-13.7","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","24","","15","","33",""
"-113.89","52.18","RED DEER A","3025480","2013-03-06","2013","03","06","","-6.2","","-14.7","","-10.5","","28.5","","0.0","","0.0","","1.0","","0.6","","24","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-07","2013","03","07","","-8.2","","-14.7","","-11.5","","29.5","","0.0","","0.0","","2.8","","2.2","","27","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-08","2013","03","08","","-3.5","","-15.4","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-09","2013","03","09","","2.9","","-13.9","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","26","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-10","2013","03","10","","7.8","","-11.1","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","25","","1","","56",""
"-113.89","52.18","RED DEER A","3025480","2013-03-11","2013","03","11","","2.6","","-9.2","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","24","","32","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-03-12","2013","03","12","","-1.4","","-10.4","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-13","2013","03","13","","-0.7","","-9.8","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","23","","1","","39",""
"-113.89","52.18","RED DEER A","3025480","2013-03-14","2013","03","14","","-8.0","","-14.9","","-11.5","","29.5","","0.0","","0.0","","1.0","","0.6","","23","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-15","2013","03","15","","-10.7","","-17.0","","-13.9","","31.9","","0.0","","0.0","","1.4","","0.8","","25","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-16","2013","03","16","","-11.3","","-14.4","","-12.9","","30.9","","0.0","","0.0","","1.4","","0.5","","25","","14","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-03-17","2013","03","17","","-10.5","","-17.0","","-13.8","","31.8","","0.0","","0.0","","2.8","","1.6","","26","","34","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-03-18","2013","03","18","","-8.3","","-20.6","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-19","2013","03","19","","-1.0","","-21.8","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","28","","17","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-03-20","2013","03","20","","4.1","","-5.7","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","28","","15","","33",""
"-113.89","52.18","RED DEER A","3025480","2013-03-21","2013","03","21","","-2.0","","-9.7","","-5.9","","23.9","","0.0","","0.0","","5.0","","4.4","","26","","33","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-03-22","2013","03","22","","-6.1","","-19.1","","-12.6","","30.6","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-23","2013","03","23","","-5.6","","-25.6","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-24","2013","03","24","","-5.1","","-21.8","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-25","2013","03","25","","-1.2","","-19.7","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-26","2013","03","26","","2.0","","-18.2","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-27","2013","03","27","","5.8","","-12.2","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-28","2013","03","28","","6.5","","-10.7","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-29","2013","03","29","","8.9","","-7.7","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-30","2013","03","30","","7.8","","-4.2","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-03-31","2013","03","31","","7.3","","-0.3","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-01","2013","04","01","","4.8","","-4.2","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-02","2013","04","02","","9.3","","-2.9","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","5","","18","","32",""
"-113.89","52.18","RED DEER A","3025480","2013-04-03","2013","04","03","","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","1","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-04","2013","04","04","","4.0","","-1.1","","1.5","","16.5","","0.0","","0.2","","0.0","","0.2","","1","","16","","43",""
"-113.89","52.18","RED DEER A","3025480","2013-04-05","2013","04","05","","1.8","","-5.2","","-1.7","","19.7","","0.0","","0.4","","0.2","","0.6","","1","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-06","2013","04","06","","-0.2","","-6.9","","-3.6","","21.6","","0.0","","0.0","","6.0","","4.6","","1","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-07","2013","04","07","","-2.2","","-7.2","","-4.7","","22.7","","0.0","","0.0","","4.6","","3.6","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-08","2013","04","08","","-4.9","","-13.4","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-09","2013","04","09","","2.6","","-12.4","","-4.9","","22.9","","0.0","","0.0","","0.0","","0.0","","9","","16","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-04-10","2013","04","10","","6.7","","-0.7","","3.0","","15.0","","0.0","","0.0","T","0.0","","0.0","T","0","T","15","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-04-11","2013","04","11","","5.8","","-2.9","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","44",""
"-113.89","52.18","RED DEER A","3025480","2013-04-12","2013","04","12","","5.2","","-6.0","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-04-13","2013","04","13","","0.1","","-3.0","","-1.5","","19.5","","0.0","","0.0","","11.6","","8.8","","2","","18","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-04-14","2013","04","14","","-0.1","","-6.1","","-3.1","","21.1","","0.0","","0.0","","2.2","","2.2","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-15","2013","04","15","","1.5","","-7.6","","-3.1","","21.1","","0.0","","0.0","","0.2","","0.2","","5","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-16","2013","04","16","","4.0","","-6.9","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-17","2013","04","17","","5.5","","-6.6","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","5","","17","","32",""
"-113.89","52.18","RED DEER A","3025480","2013-04-18","2013","04","18","","9.3","","-1.8","","3.8","","14.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-19","2013","04","19","","8.2","","-0.9","","3.7","","14.3","","0.0","","0.4","","0.0","T","0.4","","","","13","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-04-20","2013","04","20","","2.9","","-4.2","","-0.7","","18.7","","0.0","","0.0","","3.0","","2.8","","0","T","34","","57",""
"-113.89","52.18","RED DEER A","3025480","2013-04-21","2013","04","21","","0.1","","-6.3","","-3.1","","21.1","","0.0","","0.0","","0.2","","0.0","T","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-22","2013","04","22","","9.3","","-6.9","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-23","2013","04","23","","9.1","","-3.8","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","","","32","","44",""
"-113.89","52.18","RED DEER A","3025480","2013-04-24","2013","04","24","","13.9","","-2.7","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-04-25","2013","04","25","","18.5","","-0.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","29","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-04-26","2013","04","26","","21.9","","0.8","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","27","","52",""
"-113.89","52.18","RED DEER A","3025480","2013-04-27","2013","04","27","","19.5","","0.7","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","23","","59",""
"-113.89","52.18","RED DEER A","3025480","2013-04-28","2013","04","28","","13.6","","1.9","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","17","","48",""
"-113.89","52.18","RED DEER A","3025480","2013-04-29","2013","04","29","","4.1","","-3.8","","0.2","","17.8","","0.0","","0.0","","0.4","","0.4","","","","34","","52",""
"-113.89","52.18","RED DEER A","3025480","2013-04-30","2013","04","30","","3.9","","-6.0","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","","","32","","39",""
"-113.89","52.18","RED DEER A","3025480","2013-05-01","2013","05","01","","11.1","","-5.2","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-02","2013","05","02","","21.0","","-2.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-03","2013","05","03","","16.4","","3.3","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","35","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-05-04","2013","05","04","","20.8","","-3.1","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-05","2013","05","05","","25.6","","1.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-06","2013","05","06","","29.2","","3.0","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","18","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-05-07","2013","05","07","","18.1","","6.1","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","35","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-05-08","2013","05","08","","19.9","","3.2","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
"-113.89","52.18","RED DEER A","3025480","2013-05-09","2013","05","09","","25.4","","5.9","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","36","","43",""
"-113.89","52.18","RED DEER A","3025480","2013-05-10","2013","05","10","","15.8","","4.8","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-11","2013","05","11","","26.1","","3.2","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","18","","39",""
"-113.89","52.18","RED DEER A","3025480","2013-05-12","2013","05","12","","28.3","","9.3","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","25","","56",""
"-113.89","52.18","RED DEER A","3025480","2013-05-13","2013","05","13","","21.2","","4.4","","12.8","","5.2","","0.0","","1.0","","0.0","","1.0","","","","34","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-05-14","2013","05","14","","17.9","","6.8","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","31","","44",""
"-113.89","52.18","RED DEER A","3025480","2013-05-15","2013","05","15","","18.8","","2.6","","10.7","","7.3","","0.0","","0.0","T","0.0","","0.0","T","","","30","","56",""
"-113.89","52.18","RED DEER A","3025480","2013-05-16","2013","05","16","","17.1","","7.7","","12.4","","5.6","","0.0","","0.6","","0.0","","0.6","","","","1","","33",""
"-113.89","52.18","RED DEER A","3025480","2013-05-17","2013","05","17","","18.1","","7.5","","12.8","","5.2","","0.0","","4.0","","0.0","","4.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-18","2013","05","18","","22.3","","3.9","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-19","2013","05","19","","18.2","","5.8","","12.0","","6.0","","0.0","","3.6","","0.0","","3.6","","","","34","","37",""
"-113.89","52.18","RED DEER A","3025480","2013-05-20","2013","05","20","","20.4","","9.3","","14.9","","3.1","","0.0","","3.2","","0.0","","3.2","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-21","2013","05","21","","22.4","","9.2","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","14","","56",""
"-113.89","52.18","RED DEER A","3025480","2013-05-22","2013","05","22","","18.4","","8.8","","13.6","","4.4","","0.0","","0.0","T","0.0","","0.0","T","","","11","","56",""
"-113.89","52.18","RED DEER A","3025480","2013-05-23","2013","05","23","","19.3","","9.1","","14.2","","3.8","","0.0","","3.8","","0.0","","3.8","","","","15","","65",""
"-113.89","52.18","RED DEER A","3025480","2013-05-24","2013","05","24","","10.0","","7.3","","8.7","","9.3","","0.0","","29.8","","0.0","","29.8","","","","6","","41",""
"-113.89","52.18","RED DEER A","3025480","2013-05-25","2013","05","25","","11.9","","4.8","","8.4","","9.6","","0.0","","10.2","","0.0","","10.2","","","","27","","39",""
"-113.89","52.18","RED DEER A","3025480","2013-05-26","2013","05","26","","18.8","","1.2","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-27","2013","05","27","","20.7","","5.5","","13.1","","4.9","","0.0","","1.8","","0.0","","1.8","","","","27","","46",""
"-113.89","52.18","RED DEER A","3025480","2013-05-28","2013","05","28","","19.3","","9.4","","14.4","","3.6","","0.0","","4.8","","0.0","","4.8","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-29","2013","05","29","","15.8","","8.8","","12.3","","5.7","","0.0","","5.8","","0.0","","5.8","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-05-30","2013","05","30","","14.8","","8.0","","11.4","","6.6","","0.0","","6.2","","0.0","","6.2","","","","22","","32",""
"-113.89","52.18","RED DEER A","3025480","2013-05-31","2013","05","31","","18.2","","9.6","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2013-06-01","2013","06","01","","18.5","","6.7","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
