"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-22","2015","01","22","","6.9","","-3.7","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-23","2015","01","23","","8.9","","-6.5","","1.2","","16.8","","0.0","","","M","0.0","","","M","9","","24","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-24","2015","01","24","","6.6","","-0.2","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","9","","29","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-25","2015","01","25","","8.9","","-1.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","8","","16","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-26","2015","01","26","","2.4","","-3.1","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-27","2015","01","27","","2.2","","-7.1","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-28","2015","01","28","","1.9","","-7.2","","-2.7","","20.7","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-29","2015","01","29","","-1.8","","-10.3","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-30","2015","01","30","","-0.6","","-12.3","","-6.5","","24.5","","0.0","","0.0","","6.0","","3.0","","6","","4","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-01-31","2015","01","31","","-10.5","","-23.3","","-16.9","","34.9","","0.0","","","M","4.2","","3.8","","15","","3","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-01","2015","02","01","","-14.2","","-27.4","","-20.8","","38.8","","0.0","","7.2","","1.2","","8.0","","16","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-02","2015","02","02","","-14.1","","-15.9","","-15.0","","33.0","","0.0","","0.0","","3.8","","2.4","","19","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-03","2015","02","03","","-13.4","","-30.4","","-21.9","","39.9","","0.0","","0.0","","3.2","","1.8","","22","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-04","2015","02","04","","-4.9","","-28.5","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-05","2015","02","05","","-9.3","","-18.4","","-13.9","","31.9","","0.0","","0.0","","2.6","","2.6","","23","","5","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-06","2015","02","06","","-14.6","","-17.1","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-07","2015","02","07","","-11.1","","-19.6","","-15.4","","33.4","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-08","2015","02","08","","-13.3","","-20.6","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-09","2015","02","09","","-15.4","","-21.4","","-18.4","","36.4","","0.0","","0.0","","2.4","","2.0","","25","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-10","2015","02","10","","-9.9","","-17.7","","-13.8","","31.8","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-11","2015","02","11","","-8.7","","-12.5","","-10.6","","28.6","","0.0","","0.2","","0.6","","0.4","","28","","17","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-12","2015","02","12","","3.2","","-11.5","","-4.2","","22.2","","0.0","","0.0","T","0.0","","0.0","T","26","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-13","2015","02","13","","5.2","","-5.2","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","25","","13","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-14","2015","02","14","","4.8","","-5.4","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","21","","14","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-15","2015","02","15","","3.2","","-4.3","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-16","2015","02","16","","0.1","","-7.4","","-3.7","","21.7","","0.0","","0.0","","0.0","T","0.0","T","18","","33","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-17","2015","02","17","","-2.0","","-8.5","","-5.3","","23.3","","0.0","","0.0","","1.8","","0.6","","18","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-18","2015","02","18","","4.4","","-5.1","","-0.4","","18.4","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-19","2015","02","19","","7.3","","-2.0","","2.7","","15.3","","0.0","","0.0","T","0.0","","0.0","T","16","","29","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-20","2015","02","20","","3.1","","-7.7","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","T","14","","31","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-21","2015","02","21","","-3.9","","-19.9","","-11.9","","29.9","","0.0","","0.0","","1.4","","0.8","","15","","2","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-22","2015","02","22","","-3.5","","-19.8","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-23","2015","02","23","","8.5","","-6.1","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","","","31","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-24","2015","02","24","","6.7","","-3.0","","1.9","","16.1","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-25","2015","02","25","","1.0","","-17.2","","-8.1","","26.1","","0.0","","1.2","","0.0","T","1.2","","5","","1","","72",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-26","2015","02","26","","-8.2","","-18.4","","-13.3","","31.3","","0.0","","0.0","","0.0","T","0.0","T","6","","17","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-27","2015","02","27","","-8.8","","-13.7","","-11.3","","29.3","","0.0","","0.0","","0.2","","0.2","","6","","34","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-02-28","2015","02","28","","-2.9","","-19.7","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","6","","32","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-01","2015","03","01","","-0.8","","-18.8","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","6","","17","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-02","2015","03","02","","-1.0","","-15.2","","-8.1","","26.1","","0.0","","0.0","","0.5","","0.3","","6","","34","","65",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-03","2015","03","03","","-9.7","","-20.8","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","3","","28","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-04","2015","03","04","","0.2","","-22.3","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-05","2015","03","05","","4.7","","-13.6","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-06","2015","03","06","","6.9","","-8.1","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","3","","35","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-07","2015","03","07","","4.1","","-8.4","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-08","2015","03","08","","7.7","","-7.0","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-09","2015","03","09","","8.7","","-1.0","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","1","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-10","2015","03","10","","8.0","","-2.9","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-11","2015","03","11","","6.4","","-1.9","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-12","2015","03","12","","13.7","","-2.9","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-13","2015","03","13","","13.5","","-1.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","T","18","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-14","2015","03","14","","14.9","","1.6","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","24","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-15","2015","03","15","","6.0","","-3.6","","1.2","","16.8","","0.0","","0.0","","0.8","","0.5","","1","","32","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-16","2015","03","16","","3.4","","-4.3","","-0.5","","18.5","","0.0","","0.0","","0.4","","0.0","T","1","","17","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-17","2015","03","17","","5.4","","-5.6","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","","","18","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-18","2015","03","18","","9.3","","-2.8","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-19","2015","03","19","","11.4","","-3.3","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","4","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-20","2015","03","20","","1.2","","-2.6","","-0.7","","18.7","","0.0","","0.0","","0.8","","0.6","","0","","14","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-21","2015","03","21","","-0.5","","-5.1","","-2.8","","20.8","","0.0","","0.0","","6.4","","4.4","","0","","14","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-22","2015","03","22","","-1.4","","-8.7","","-5.1","","23.1","","0.0","","0.0","","5.2","","4.2","","12","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-23","2015","03","23","","-2.4","","-7.9","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-24","2015","03","24","","-0.2","","-7.9","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-25","2015","03","25","","6.9","","-8.6","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-26","2015","03","26","","12.9","","-1.2","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-27","2015","03","27","","18.9","","-0.7","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","15","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-28","2015","03","28","","10.8","","0.0","","5.4","","12.6","","0.0","","0.2","","0.0","","0.2","","","","31","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-29","2015","03","29","","16.3","","-2.8","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-30","2015","03","30","","14.2","","-0.1","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","17","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-03-31","2015","03","31","","19.1","","-0.7","","9.2","","8.8","","0.0","","","M","0.0","","","M","","","33","","69",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-01","2015","04","01","","5.2","","-0.6","","2.3","","15.7","","0.0","","0.0","","0.4","","0.4","","0","","29","","85",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-02","2015","04","02","","5.6","","-4.0","","0.8","","17.2","","0.0","","0.0","","0.2","","0.2","","0","","32","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-03","2015","04","03","","7.3","","-6.1","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","0","","34","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-04","2015","04","04","","1.3","","-3.9","","-1.3","","19.3","","0.0","","0.0","","0.4","","0.4","","0","","10","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-05","2015","04","05","","2.8","","-5.7","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","","","12","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-06","2015","04","06","","3.2","","-5.7","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","","","15","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-07","2015","04","07","","9.2","","-3.9","","2.7","","15.3","","0.0","","0.0","","0.0","T","0.0","T","","","31","","48",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-08","2015","04","08","","12.0","","-7.3","","2.4","","15.6","","0.0","","0.0","T","0.0","","0.0","T","","","32","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-09","2015","04","09","","15.8","","-5.4","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-10","2015","04","10","","17.9","","-5.8","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","20","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-11","2015","04","11","","14.6","","-1.2","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","","","30","","59",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-12","2015","04","12","","8.6","","-7.8","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","","","30","","61",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-13","2015","04","13","","12.1","","-7.6","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","18","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-14","2015","04","14","","11.7","","-1.3","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","31","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-15","2015","04","15","","13.5","","-4.4","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","33","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-16","2015","04","16","","18.4","","-5.7","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","21","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-17","2015","04","17","","21.1","","-5.2","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","17","","70",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-18","2015","04","18","","11.0","","-2.5","","4.3","","13.7","","0.0","","0.0","","0.2","","0.0","T","","","30","","65",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-19","2015","04","19","","13.6","","-6.4","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-20","2015","04","20","","18.6","","-5.3","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","30","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-21","2015","04","21","","21.0","","3.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","15","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-22","2015","04","22","","22.6","","3.9","","13.3","","4.7","","0.0","","0.2","","0.0","","0.2","","","","33","","69",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-23","2015","04","23","","13.4","","-5.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","32","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-24","2015","04","24","","9.6","","-0.7","","4.5","","13.5","","0.0","","3.0","","5.0","","8.0","","5","","5","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-25","2015","04","25","","1.0","","-2.6","","-0.8","","18.8","","0.0","","0.0","","1.4","","1.4","","5","","5","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-26","2015","04","26","","11.3","","-7.0","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","1","","14","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-27","2015","04","27","","19.8","","-3.6","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-28","2015","04","28","","26.3","","1.7","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","18","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-29","2015","04","29","","15.6","","1.3","","8.5","","9.5","","0.0","","1.2","","0.0","","1.2","","","","2","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-04-30","2015","04","30","","16.2","","-3.9","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","23","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-01","2015","05","01","","16.3","","2.9","","9.6","","8.4","","0.0","","0.0","T","0.0","","0.0","T","","","1","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-02","2015","05","02","","11.9","","0.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","33","","61",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-03","2015","05","03","","12.2","","-3.1","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","20","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-04","2015","05","04","","18.8","","-0.8","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","12","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-05","2015","05","05","","16.1","","0.9","","8.5","","9.5","","0.0","","1.0","","0.0","","1.0","","","","32","","57",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-06","2015","05","06","","5.5","","0.2","","2.9","","15.1","","0.0","","1.6","","0.0","T","1.6","","","","31","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-07","2015","05","07","","12.6","","-4.4","","4.1","","13.9","","0.0","","1.6","","0.0","","1.6","","","","33","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-08","2015","05","08","","12.7","","1.5","","7.1","","10.9","","0.0","","0.4","","0.0","T","0.4","","","","33","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-09","2015","05","09","","18.2","","-1.9","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","4","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-10","2015","05","10","","16.6","","0.1","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","12","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-11","2015","05","11","","13.4","","-1.4","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","13","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-12","2015","05","12","","15.8","","-3.8","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","16","","48",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-13","2015","05","13","","16.0","","-0.7","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","13","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-14","2015","05","14","","13.8","","4.2","","9.0","","9.0","","0.0","","0.0","T","0.0","","0.0","T","","","19","","48",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-15","2015","05","15","","16.2","","5.5","","10.9","","7.1","","0.0","","2.0","","0.0","","2.0","","","","16","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-16","2015","05","16","","10.0","","1.8","","5.9","","12.1","","0.0","","11.6","","0.0","T","11.6","","","","2","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-17","2015","05","17","","11.4","","-0.8","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","13","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-18","2015","05","18","","16.4","","0.0","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","15","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-19","2015","05","19","","18.9","","0.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","16","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-20","2015","05","20","","20.9","","1.5","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","16","","57",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-21","2015","05","21","","23.2","","4.3","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","18","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-22","2015","05","22","","24.4","","3.8","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","8","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2015-05-23","2015","05","23","","25.7","","2.5","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","8","","32",""
