"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.89","52.18","RED DEER A","3025480","2010-01-13","2010","01","13","","3.3","","-8.7","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-14","2010","01","14","","4.7","","-9.4","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-15","2010","01","15","","5.9","","-2.5","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-16","2010","01","16","","3.2","","-10.0","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-17","2010","01","17","","-2.0","","-8.8","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-18","2010","01","18","","2.8","","-9.7","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-19","2010","01","19","","-0.7","","-12.6","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-20","2010","01","20","","-1.5","","-10.8","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-21","2010","01","21","","-4.6","","-9.2","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-22","2010","01","22","","-5.9","","-9.3","","-7.6","","25.6","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-23","2010","01","23","","-6.6","","-8.2","","-7.4","","25.4","","0.0","","0.0","","0.6","","0.4","","7","","31","","32",""
"-113.89","52.18","RED DEER A","3025480","2010-01-24","2010","01","24","","-7.4","","-15.7","","-11.6","","29.6","","0.0","","0.0","","0.8","","0.6","","8","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-25","2010","01","25","","-12.0","","-20.4","","-16.2","","34.2","","0.0","","0.0","","3.2","","1.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-26","2010","01","26","","-12.1","","-24.8","","-18.5","","36.5","","0.0","","0.0","","0.4","","0.2","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-27","2010","01","27","","-12.0","","-28.2","","-20.1","","38.1","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-28","2010","01","28","","-7.3","","-20.3","","-13.8","","31.8","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-29","2010","01","29","","-4.8","","-18.7","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-30","2010","01","30","","-7.0","","-10.1","","-8.6","","26.6","","0.0","","0.0","","0.6","","0.6","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-01-31","2010","01","31","","-10.0","","-11.5","","-10.8","","28.8","","0.0","","0.0","","1.2","","1.0","","11","","15","","32",""
"-113.89","52.18","RED DEER A","3025480","2010-02-01","2010","02","01","","-0.7","","-11.0","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-02","2010","02","02","","-5.9","","-15.9","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-03","2010","02","03","","-6.0","","-10.5","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-04","2010","02","04","","-8.7","","-11.0","","-9.9","","27.9","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-05","2010","02","05","","-10.8","","-14.7","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-06","2010","02","06","","-8.7","","-17.1","","-12.9","","30.9","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-07","2010","02","07","","-7.1","","-8.8","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-08","2010","02","08","","-7.2","","-10.0","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-09","2010","02","09","","-3.9","","-18.3","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-10","2010","02","10","","-1.8","","-14.9","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-11","2010","02","11","","-2.1","","-18.1","","-10.1","","28.1","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-12","2010","02","12","","-0.5","","-17.7","","-9.1","","27.1","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-13","2010","02","13","","-6.7","","-11.6","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","10","","16","","35",""
"-113.89","52.18","RED DEER A","3025480","2010-02-14","2010","02","14","","-4.6","","-10.6","","-7.6","","25.6","","0.0","","0.2","","0.4","","0.4","","10","","18","","56",""
"-113.89","52.18","RED DEER A","3025480","2010-02-15","2010","02","15","","2.9","","-12.2","","-4.7","","22.7","","0.0","","0.0","","2.6","","2.6","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-16","2010","02","16","","-0.3","","-12.7","","-6.5","","24.5","","0.0","","0.0","","0.4","","0.4","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-17","2010","02","17","","2.6","","-3.4","","-0.4","","18.4","","0.0","","0.0","","1.2","","0.8","","11","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-18","2010","02","18","","1.1","","-12.8","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-19","2010","02","19","","-2.4","","-16.6","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-20","2010","02","20","","-6.6","","-16.9","","-11.8","","29.8","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-21","2010","02","21","","-1.6","","-20.5","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-22","2010","02","22","","-1.4","","-18.0","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-23","2010","02","23","","-6.4","","-14.6","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-24","2010","02","24","","2.8","","-14.6","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-25","2010","02","25","","5.7","","-14.3","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-26","2010","02","26","","3.8","","-15.0","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-27","2010","02","27","","1.9","","-7.9","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-02-28","2010","02","28","","4.4","","-10.4","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-01","2010","03","01","","4.2","","-10.3","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-02","2010","03","02","","0.3","","-4.7","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-03","2010","03","03","","5.2","","-7.2","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-04","2010","03","04","","5.5","","-3.6","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-05","2010","03","05","","7.7","","-8.0","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-06","2010","03","06","","6.3","","-10.0","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-07","2010","03","07","","6.9","","-10.7","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-08","2010","03","08","","2.0","","-3.7","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","7","","33","","44",""
"-113.89","52.18","RED DEER A","3025480","2010-03-09","2010","03","09","","-0.3","","-10.8","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-10","2010","03","10","","1.8","","-12.7","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-11","2010","03","11","","7.4","","-9.6","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-12","2010","03","12","","10.3","","-6.2","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","5","","16","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-03-13","2010","03","13","","3.3","","-4.5","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","4","","34","","35",""
"-113.89","52.18","RED DEER A","3025480","2010-03-14","2010","03","14","","6.1","","-8.5","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","4","","16","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-03-15","2010","03","15","","11.8","","-1.6","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-16","2010","03","16","","11.0","","0.7","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-17","2010","03","17","","10.4","","-0.6","","4.9","","13.1","","0.0","","0.0","T","0.0","","0.0","T","3","","29","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-03-18","2010","03","18","","2.8","","-4.7","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","2","","32","","67",""
"-113.89","52.18","RED DEER A","3025480","2010-03-19","2010","03","19","","3.4","","-7.0","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-20","2010","03","20","","13.6","","-4.3","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-21","2010","03","21","","10.9","","-1.4","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-22","2010","03","22","","1.8","","-3.6","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-23","2010","03","23","","8.7","","-8.2","","0.3","","17.7","","0.0","","0.0","","6.0","","3.8","","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-24","2010","03","24","","-1.9","","-6.7","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","6","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-03-25","2010","03","25","","8.8","","-4.2","","2.3","","15.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","16","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-03-26","2010","03","26","","5.9","","-4.7","","0.6","","17.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-27","2010","03","27","","14.1","","-4.5","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-28","2010","03","28","","18.0","","-0.6","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","0","T","24","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-03-29","2010","03","29","","17.6","","-2.9","","7.4","","10.6","","0.0","","0.6","","0.0","","0.6","","","","22","","65",""
"-113.89","52.18","RED DEER A","3025480","2010-03-30","2010","03","30","","9.8","","-5.1","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-03-31","2010","03","31","","9.8","","-6.2","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","33","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-01","2010","04","01","","9.0","","-6.8","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-02","2010","04","02","","10.8","","-8.3","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","","","19","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-03","2010","04","03","","10.4","","-7.2","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-04-04","2010","04","04","","9.8","","-4.7","","2.6","","15.4","","0.0","","0.0","","0.0","T","0.0","T","","","32","","32",""
"-113.89","52.18","RED DEER A","3025480","2010-04-05","2010","04","05","","11.4","","-9.8","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-06","2010","04","06","","11.0","","-5.3","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-07","2010","04","07","","14.6","","-6.9","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-08","2010","04","08","","13.8","","-2.7","","5.6","","12.4","","0.0","","0.6","","3.4","","3.2","","0","T","32","","74",""
"-113.89","52.18","RED DEER A","3025480","2010-04-09","2010","04","09","","6.0","","-3.4","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","3","","30","","56",""
"-113.89","52.18","RED DEER A","3025480","2010-04-10","2010","04","10","","5.9","","-5.3","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","31","","74",""
"-113.89","52.18","RED DEER A","3025480","2010-04-11","2010","04","11","","5.2","","-12.4","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-04-12","2010","04","12","","6.9","","-3.5","","1.7","","16.3","","0.0","","0.0","","0.4","","0.4","","","","14","","41",""
"-113.89","52.18","RED DEER A","3025480","2010-04-13","2010","04","13","","3.0","","-0.4","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-14","2010","04","14","","14.4","","0.5","","7.5","","10.5","","0.0","","0.0","","0.0","T","0.0","T","","","34","","41",""
"-113.89","52.18","RED DEER A","3025480","2010-04-15","2010","04","15","","15.2","","-6.9","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-16","2010","04","16","","20.4","","-0.7","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","15","","43",""
"-113.89","52.18","RED DEER A","3025480","2010-04-17","2010","04","17","","21.8","","-4.2","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","15","","39",""
"-113.89","52.18","RED DEER A","3025480","2010-04-18","2010","04","18","","19.0","","-0.6","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-19","2010","04","19","","22.0","","-1.7","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","21","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-20","2010","04","20","","22.0","","3.4","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","16","","56",""
"-113.89","52.18","RED DEER A","3025480","2010-04-21","2010","04","21","","22.8","","5.7","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","15","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-04-22","2010","04","22","","15.7","","3.4","","9.6","","8.4","","0.0","","0.8","","0.0","","0.8","","","","33","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-04-23","2010","04","23","","13.3","","-1.8","","5.8","","12.2","","0.0","","0.8","","0.0","","0.8","","","","34","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-04-24","2010","04","24","","10.8","","-6.3","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-04-25","2010","04","25","","10.2","","0.8","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-04-26","2010","04","26","","12.5","","-4.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","15","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-04-27","2010","04","27","","10.6","","1.0","","5.8","","12.2","","0.0","","0.2","","0.0","","0.2","","","","14","","43",""
"-113.89","52.18","RED DEER A","3025480","2010-04-28","2010","04","28","","5.9","","0.2","","3.1","","14.9","","0.0","","28.2","","2.0","","32.2","","2","","1","","43",""
"-113.89","52.18","RED DEER A","3025480","2010-04-29","2010","04","29","","7.2","","0.1","","3.7","","14.3","","0.0","","0.0","","14.0","","13.8","","6","","34","","56",""
"-113.89","52.18","RED DEER A","3025480","2010-04-30","2010","04","30","","13.0","","-1.0","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","35","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-05-01","2010","05","01","","13.5","","-4.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","36","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-05-02","2010","05","02","","12.4","","2.4","","7.4","","10.6","","0.0","","0.0","T","0.0","","0.0","T","","","30","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-05-03","2010","05","03","","14.9","","1.3","","8.1","","9.9","","0.0","","9.6","","0.0","","9.6","","","","33","","67",""
"-113.89","52.18","RED DEER A","3025480","2010-05-04","2010","05","04","","2.8","","-1.1","","0.9","","17.1","","0.0","","1.0","","4.4","","4.6","","3","","32","","74",""
"-113.89","52.18","RED DEER A","3025480","2010-05-05","2010","05","05","","1.9","","-3.2","","-0.7","","18.7","","0.0","","0.0","","2.6","","2.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-06","2010","05","06","","2.5","","-3.3","","-0.4","","18.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-07","2010","05","07","","8.1","","-4.2","","2.0","","16.0","","0.0","","0.0","","0.0","T","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-08","2010","05","08","","11.8","","-3.1","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","","","13","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-05-09","2010","05","09","","8.9","","-2.9","","3.0","","15.0","","0.0","","1.2","","0.0","","1.2","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-10","2010","05","10","","13.1","","-2.6","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-11","2010","05","11","","16.3","","-2.9","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-12","2010","05","12","","20.3","","-2.4","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-13","2010","05","13","","20.2","","3.0","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","1","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-05-14","2010","05","14","","20.7","","2.4","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-15","2010","05","15","","22.9","","1.9","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-16","2010","05","16","","25.6","","5.7","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-17","2010","05","17","","26.8","","5.4","","16.1","","1.9","","0.0","","0.0","T","0.0","","0.0","T","","","18","","74",""
"-113.89","52.18","RED DEER A","3025480","2010-05-18","2010","05","18","","28.1","","9.9","","19.0","","0.0","","1.0","","2.2","","0.0","","2.2","","","","19","","46",""
"-113.89","52.18","RED DEER A","3025480","2010-05-19","2010","05","19","","20.4","","8.0","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","31","","37",""
"-113.89","52.18","RED DEER A","3025480","2010-05-20","2010","05","20","","18.7","","2.9","","10.8","","7.2","","0.0","","16.8","","0.0","","16.8","","","","29","","52",""
"-113.89","52.18","RED DEER A","3025480","2010-05-21","2010","05","21","","7.8","","2.3","","5.1","","12.9","","0.0","","6.0","","0.0","","6.0","","","","27","","61",""
"-113.89","52.18","RED DEER A","3025480","2010-05-22","2010","05","22","","9.5","","0.8","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","35","","33",""
"-113.89","52.18","RED DEER A","3025480","2010-05-23","2010","05","23","","12.8","","0.6","","6.7","","11.3","","0.0","","1.8","","0.0","","1.8","","","","15","","52",""
"-113.89","52.18","RED DEER A","3025480","2010-05-24","2010","05","24","","17.1","","1.2","","9.2","","8.8","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-25","2010","05","25","","16.4","","1.2","","8.8","","9.2","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-26","2010","05","26","","17.4","","5.7","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-27","2010","05","27","","11.4","","3.6","","7.5","","10.5","","0.0","","3.8","","0.0","","3.8","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-28","2010","05","28","","6.8","","2.6","","4.7","","13.3","","0.0","","11.8","","0.0","","11.8","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-29","2010","05","29","","3.9","","0.2","","2.1","","15.9","","0.0","","3.2","","15.6","","18.2","","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-05-30","2010","05","30","","8.4","","0.1","","4.3","","13.7","","0.0","","1.6","","0.4","","2.0","","7","","36","","32",""
"-113.89","52.18","RED DEER A","3025480","2010-05-31","2010","05","31","","10.6","","2.3","","6.5","","11.5","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2010-06-01","2010","06","01","","15.0","","-1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
