"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-11","2016","01","11","","-0.7","","-6.7","","-3.7","","21.7","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-12","2016","01","12","","-1.1","","-13.7","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-13","2016","01","13","","1.1","","-11.8","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-14","2016","01","14","","1.3","","-9.0","","-3.9","","21.9","","0.0","","0.0","","1.0","","0.4","","17","","32","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-15","2016","01","15","","-9.0","","-15.7","","-12.4","","30.4","","0.0","","0.0","","5.2","","2.8","","18","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-16","2016","01","16","","-15.5","","-19.3","","-17.4","","35.4","","0.0","","0.0","","0.2","","0.2","","22","","14","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-17","2016","01","17","","-15.1","","-19.1","","-17.1","","35.1","","0.0","","0.0","","0.4","","0.2","","22","","16","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-18","2016","01","18","","-3.5","","-17.1","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","22","","3","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-19","2016","01","19","","-6.8","","-20.0","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-20","2016","01","20","","-10.7","","-19.4","","-15.1","","33.1","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-21","2016","01","21","","-5.2","","-18.8","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","21","","17","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-22","2016","01","22","","-5.3","","-10.5","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-23","2016","01","23","","-4.6","","-14.7","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-24","2016","01","24","","-1.1","","-17.2","","-9.2","","27.2","","0.0","","","M","13.0","","","M","32","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-25","2016","01","25","","-8.7","","-20.8","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","32","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-26","2016","01","26","","7.0","","-16.1","","-4.6","","22.6","","0.0","","0.0","T","0.0","","0.0","T","32","","31","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-27","2016","01","27","","3.5","","-10.2","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-28","2016","01","28","","9.9","","-1.6","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","30","","20","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-29","2016","01","29","","3.7","","-13.1","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-30","2016","01","30","","-0.8","","-16.7","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-01-31","2016","01","31","","-0.6","","-5.7","","-3.2","","21.2","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-01","2016","02","01","","-2.9","","-10.0","","-6.5","","24.5","","0.0","","0.0","","0.6","","0.2","","19","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-02","2016","02","02","","-5.3","","-15.1","","-10.2","","28.2","","0.0","","0.0","T","0.0","","0.0","T","19","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-03","2016","02","03","","-6.8","","-21.1","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-04","2016","02","04","","-5.6","","-13.9","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-05","2016","02","05","","8.4","","-13.8","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","20","","23","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-06","2016","02","06","","4.4","","-3.7","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","20","","32","","82",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-07","2016","02","07","","-0.3","","-14.4","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-08","2016","02","08","","2.2","","-11.4","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-09","2016","02","09","","4.9","","-7.9","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-10","2016","02","10","","-0.2","","-9.9","","-5.1","","23.1","","0.0","","0.2","","0.6","","0.8","","15","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-11","2016","02","11","","3.9","","-4.2","","-0.2","","18.2","","0.0","","0.4","","0.6","","1.0","","14","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-12","2016","02","12","","-2.6","","-6.0","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","15","","13","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-13","2016","02","13","","3.4","","-6.2","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-14","2016","02","14","","2.8","","-8.2","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-15","2016","02","15","","4.6","","-7.2","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","15","","30","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-16","2016","02","16","","1.6","","-8.6","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","12","","15","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-17","2016","02","17","","2.6","","-13.1","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-18","2016","02","18","","2.8","","-6.6","","-1.9","","19.9","","0.0","","0.6","","0.0","T","0.6","","16","","32","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-19","2016","02","19","","0.2","","-9.7","","-4.8","","22.8","","0.0","","0.2","","5.0","","5.2","","22","","34","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-20","2016","02","20","","-5.9","","-11.2","","-8.6","","26.6","","0.0","","0.0","","0.2","","0.2","","28","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-21","2016","02","21","","0.3","","-15.6","","-7.7","","25.7","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-22","2016","02","22","","2.1","","-16.4","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-23","2016","02","23","","0.6","","-16.5","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-24","2016","02","24","","-1.9","","-19.8","","-10.9","","28.9","","0.0","","0.0","","0.0","","0.0","","27","","14","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-25","2016","02","25","","3.7","","-13.4","","-4.9","","22.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-26","2016","02","26","","5.4","","-11.8","","-3.2","","21.2","","0.0","","","M","","M","","M","26","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-27","2016","02","27","","6.7","","-6.2","","0.3","","17.7","","0.0","","0.0","T","0.0","","0.0","T","25","","26","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-28","2016","02","28","","1.8","","-12.5","","-5.4","","23.4","","0.0","","0.0","","0.4","","0.4","","25","","7","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-02-29","2016","02","29","","-5.1","","-14.0","","-9.6","","27.6","","0.0","","","M","2.0","","1.8","","25","","11","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-01","2016","03","01","","1.0","","-17.4","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","26","","14","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-02","2016","03","02","","0.5","","-2.5","","-1.0","","19.0","","0.0","","0.4","","3.0","","2.4","","27","","16","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-03","2016","03","03","","1.4","","-6.6","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","29","","17","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-04","2016","03","04","","4.3","","-12.3","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","29","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-05","2016","03","05","","11.0","","-4.6","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","29","","28","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-06","2016","03","06","","3.0","","-6.2","","-1.6","","19.6","","0.0","","0.4","","0.0","","0.4","","27","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-07","2016","03","07","","3.5","","-3.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-08","2016","03","08","","2.9","","-3.2","","-0.2","","18.2","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-09","2016","03","09","","5.4","","-7.1","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-10","2016","03","10","","11.5","","-2.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","21","","23","","57",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-11","2016","03","11","","9.1","","0.1","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","12","","25","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-12","2016","03","12","","9.9","","-1.8","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","11","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-13","2016","03","13","","8.2","","-2.5","","2.9","","15.1","","0.0","","0.2","","0.4","","0.6","","10","","29","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-14","2016","03","14","","0.8","","-3.9","","-1.6","","19.6","","0.0","","","M","0.8","","0.2","","8","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-15","2016","03","15","","4.0","","-3.5","","0.3","","17.7","","0.0","","0.0","","0.6","","0.6","","8","","32","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-16","2016","03","16","","4.4","","-1.7","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","7","","33","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-17","2016","03","17","","0.2","","-4.5","","-2.2","","20.2","","0.0","","0.0","","0.2","","0.2","","5","","33","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-18","2016","03","18","","2.6","","-8.8","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-19","2016","03","19","","9.4","","-5.7","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","","","17","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-20","2016","03","20","","10.4","","-4.7","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-21","2016","03","21","","1.8","","-4.2","","-1.2","","19.2","","0.0","","0.0","","8.2","","7.8","","2","","5","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-22","2016","03","22","","-2.2","","-6.2","","-4.2","","22.2","","0.0","","0.0","","1.0","","0.8","","10","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-23","2016","03","23","","6.8","","-4.5","","1.2","","16.8","","0.0","","0.0","","0.2","","0.2","","8","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-24","2016","03","24","","1.8","","-2.4","","-0.3","","18.3","","0.0","","0.0","","1.6","","1.2","","2","","3","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-25","2016","03","25","","6.5","","-4.9","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","2","","35","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-26","2016","03","26","","9.1","","-2.7","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-27","2016","03","27","","11.3","","-4.5","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-28","2016","03","28","","10.4","","-2.3","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","1","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-29","2016","03","29","","11.6","","0.2","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","","","29","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-30","2016","03","30","","13.0","","3.2","","8.1","","9.9","","0.0","","0.4","","0.0","","0.4","","","","34","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-03-31","2016","03","31","","10.4","","1.0","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","","","35","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-01","2016","04","01","","18.4","","-0.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","34","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-02","2016","04","02","","22.2","","-1.6","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","29","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-03","2016","04","03","","13.7","","1.4","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","35","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-04","2016","04","04","","13.9","","0.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","33","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-05","2016","04","05","","13.6","","2.4","","8.0","","10.0","","0.0","","1.8","","0.0","","1.8","","","","33","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-06","2016","04","06","","15.4","","1.7","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","31","","59",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-07","2016","04","07","","15.2","","-5.2","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","33","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-08","2016","04","08","","22.3","","-0.9","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","31","","93",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-09","2016","04","09","","14.3","","-1.5","","6.4","","11.6","","0.0","","0.0","T","0.0","","0.0","T","","","34","","85",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-10","2016","04","10","","8.1","","-6.1","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-11","2016","04","11","","17.2","","-5.4","","5.9","","12.1","","0.0","","0.0","T","0.0","","0.0","T","","","30","","48",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-12","2016","04","12","","19.2","","-3.0","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","17","","46",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-13","2016","04","13","","16.7","","-0.3","","8.2","","9.8","","0.0","","0.2","","0.0","","0.2","","","","1","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-14","2016","04","14","","10.3","","-3.5","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","32","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-15","2016","04","15","","14.9","","-2.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","","","16","","44",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-16","2016","04","16","","17.5","","-2.7","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-17","2016","04","17","","21.5","","-1.9","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","17","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-18","2016","04","18","","24.8","","1.9","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","16","","63",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-19","2016","04","19","","27.0","","1.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","17","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-20","2016","04","20","","17.6","","5.1","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","1","","37",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-21","2016","04","21","","20.5","","2.0","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","8","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-22","2016","04","22","","15.2","","1.1","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","","","10","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-23","2016","04","23","","6.7","","0.0","","3.4","","14.6","","0.0","","2.0","","4.4","","6.6","","4","","10","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-24","2016","04","24","","5.0","","0.2","","2.6","","15.4","","0.0","","0.0","T","0.0","","0.0","T","4","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-25","2016","04","25","","5.4","","0.9","","3.2","","14.8","","0.0","","1.2","","0.0","T","1.2","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-26","2016","04","26","","12.4","","1.9","","7.2","","10.8","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-27","2016","04","27","","13.7","","-3.1","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","15","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-28","2016","04","28","","13.1","","1.3","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","18","","63",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-29","2016","04","29","","14.5","","3.8","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","17","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-04-30","2016","04","30","","14.3","","4.5","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-01","2016","05","01","","22.0","","-1.9","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","","","31","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-02","2016","05","02","","26.6","","3.3","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","14","","35",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-03","2016","05","03","","27.9","","4.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","23","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-04","2016","05","04","","27.4","","4.7","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","35","","41",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-05","2016","05","05","","17.0","","4.9","","11.0","","7.0","","0.0","","","M","0.0","","","M","","","35","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-06","2016","05","06","","21.6","","-1.8","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","19","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-07","2016","05","07","","28.4","","1.8","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","16","","56",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-08","2016","05","08","","15.8","","6.3","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","","","35","","52",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-09","2016","05","09","","11.0","","1.2","","6.1","","11.9","","0.0","","0.0","T","0.0","","0.0","T","","","36","","63",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-10","2016","05","10","","13.5","","-1.1","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","33","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-11","2016","05","11","","15.5","","-3.9","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","6","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-12","2016","05","12","","11.5","","1.8","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","","","3","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-13","2016","05","13","","13.8","","-4.4","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","18","","33",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-14","2016","05","14","","16.5","","-2.9","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","18","","32",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-15","2016","05","15","","19.3","","-0.6","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","17","","50",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-16","2016","05","16","","23.6","","3.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","20","","69",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-17","2016","05","17","","22.4","","7.2","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-18","2016","05","18","","25.4","","8.0","","16.7","","1.3","","0.0","","1.4","","0.0","","1.4","","","","20","","59",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-19","2016","05","19","","13.6","","2.3","","8.0","","10.0","","0.0","","4.8","","0.0","","4.8","","","","32","","54",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-20","2016","05","20","","6.3","","0.3","","3.3","","14.7","","0.0","","7.2","","2.0","","9.2","","","","31","","48",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-21","2016","05","21","","5.9","","1.6","","3.8","","14.2","","0.0","","5.6","","0.0","T","5.6","","","","31","","43",""
"-113.89","52.18","RED DEER REGIONAL A","3025481","2016-05-22","2016","05","22","","4.3","","2.2","","3.3","","14.7","","0.0","","28.2","","0.0","","28.2","","","","32","","56",""
