"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.89","52.18","RED DEER A","3025480","2012-01-20","2012","01","20","","-17.1","","-31.2","","-24.2","","42.2","","0.0","","0.0","","0.0","","0.0","","5","","15","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-01-21","2012","01","21","","-13.3","","-18.0","","-15.7","","33.7","","0.0","","0.0","","1.2","","0.6","","5","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-01-22","2012","01","22","","-1.1","","-13.4","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-01-23","2012","01","23","","0.0","","-12.9","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-01-24","2012","01","24","","2.3","","-13.2","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","6","","21","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-01-25","2012","01","25","","4.9","","-10.8","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","5","","28","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-01-26","2012","01","26","","-1.9","","-16.8","","-9.4","","27.4","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-01-27","2012","01","27","","0.1","","-11.8","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","5","","27","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-01-28","2012","01","28","","-2.8","","-10.5","","-6.7","","24.7","","0.0","","0.0","","0.4","","0.2","","5","","15","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-01-29","2012","01","29","","4.4","","-4.7","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-01-30","2012","01","30","","6.9","","-10.3","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-01-31","2012","01","31","","5.6","","-10.3","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-01","2012","02","01","","1.0","","-12.6","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-02","2012","02","02","","2.3","","-14.1","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-03","2012","02","03","","4.0","","-12.7","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-04","2012","02","04","","5.8","","-11.2","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-05","2012","02","05","","2.6","","-11.6","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-06","2012","02","06","","-1.3","","-12.4","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-07","2012","02","07","","-0.6","","-13.7","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","3","","18","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-02-08","2012","02","08","","-0.3","","-19.0","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-09","2012","02","09","","-6.8","","-15.9","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-10","2012","02","10","","-9.6","","-17.6","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","3","","15","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-02-11","2012","02","11","","-4.5","","-19.3","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","3","","18","","43",""
"-113.89","52.18","RED DEER A","3025480","2012-02-12","2012","02","12","","3.2","","-14.0","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-13","2012","02","13","","2.0","","-7.9","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","2","","35","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-02-14","2012","02","14","","-2.8","","-16.7","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-15","2012","02","15","","2.4","","-14.1","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-16","2012","02","16","","2.5","","-15.6","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-17","2012","02","17","","6.2","","-9.3","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-18","2012","02","18","","0.6","","-7.6","","-3.5","","21.5","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-19","2012","02","19","","0.1","","-11.8","","-5.9","","23.9","","0.0","","0.0","","10.2","","8.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-20","2012","02","20","","-3.2","","-15.4","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-21","2012","02","21","","6.4","","-13.1","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-22","2012","02","22","","1.6","","-14.1","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","12","","32","","74",""
"-113.89","52.18","RED DEER A","3025480","2012-02-23","2012","02","23","","0.7","","-8.3","","-3.8","","21.8","","0.0","","0.0","","0.0","T","0.0","T","11","","36","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-02-24","2012","02","24","","-2.6","","-16.8","","-9.7","","27.7","","0.0","","0.0","","0.4","","0.4","","11","","16","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-02-25","2012","02","25","","-3.8","","-13.2","","-8.5","","26.5","","0.0","","0.0","","5.2","","3.8","","11","","11","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-02-26","2012","02","26","","-12.6","","-26.2","","-19.4","","37.4","","0.0","","0.0","","2.6","","2.0","","16","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-27","2012","02","27","","-7.6","","-27.3","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-28","2012","02","28","","-2.9","","-24.2","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-02-29","2012","02","29","","-5.5","","-21.2","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-01","2012","03","01","","-7.2","","-18.8","","-13.0","","31.0","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-02","2012","03","02","","-1.2","","-20.2","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-03","2012","03","03","","2.6","","-6.5","","-2.0","","20.0","","0.0","","0.0","","0.4","","0.4","","17","","36","","43",""
"-113.89","52.18","RED DEER A","3025480","2012-03-04","2012","03","04","","0.7","","-6.2","","-2.8","","20.8","","0.0","","0.0","","1.6","","1.0","","17","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-05","2012","03","05","","-1.8","","-5.1","","-3.5","","21.5","","0.0","","0.0","","17.8","","14.0","","19","","5","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-03-06","2012","03","06","","-5.1","","-16.5","","-10.8","","28.8","","0.0","","0.0","","4.6","","3.6","","34","","32","","35",""
"-113.89","52.18","RED DEER A","3025480","2012-03-07","2012","03","07","","2.4","","-18.4","","-8.0","","26.0","","0.0","","0.0","","0.6","","0.6","","36","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-08","2012","03","08","","3.5","","-11.6","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","36","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-09","2012","03","09","","11.7","","-2.1","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","34","","23","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-03-10","2012","03","10","","4.3","","-5.4","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-11","2012","03","11","","8.1","","-10.9","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","23","","30","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-03-12","2012","03","12","","5.1","","-7.8","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","21","","18","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-03-13","2012","03","13","","5.8","","-4.3","","0.8","","17.2","","0.0","","0.0","","3.4","","3.2","","18","","17","","52",""
"-113.89","52.18","RED DEER A","3025480","2012-03-14","2012","03","14","","3.2","","-9.5","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-15","2012","03","15","","9.3","","-10.7","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","18","","22","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-03-16","2012","03","16","","8.7","","-3.3","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","15","","5","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-03-17","2012","03","17","","2.6","","-8.0","","-2.7","","20.7","","0.0","","0.0","","0.8","","0.8","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-18","2012","03","18","","3.6","","-5.0","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-19","2012","03","19","","0.8","","-7.3","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-20","2012","03","20","","6.3","","-11.9","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","8","","30","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-03-21","2012","03","21","","4.4","","-10.6","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-22","2012","03","22","","-1.0","","-6.2","","-3.6","","21.6","","0.0","","0.0","","4.0","","3.4","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-23","2012","03","23","","-3.3","","-7.2","","-5.3","","23.3","","0.0","","0.0","","0.6","","0.4","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-24","2012","03","24","","3.4","","-15.9","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","10","","17","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-03-25","2012","03","25","","3.6","","-3.1","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","10","","16","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-03-26","2012","03","26","","2.3","","-2.5","","-0.1","","18.1","","0.0","","0.0","","2.8","","2.8","","9","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-27","2012","03","27","","2.9","","-0.3","","1.3","","16.7","","0.0","","0.0","","4.0","","3.4","","10","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-28","2012","03","28","","8.6","","-0.4","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-03-29","2012","03","29","","11.8","","-3.6","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","5","","18","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-03-30","2012","03","30","","8.4","","-1.7","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","3","","31","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-03-31","2012","03","31","","9.9","","-4.9","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-01","2012","04","01","","4.9","","-1.2","","1.9","","16.1","","0.0","","0.0","T","0.0","","0.0","T","0","T","30","","52",""
"-113.89","52.18","RED DEER A","3025480","2012-04-02","2012","04","02","","11.4","","-3.6","","3.9","","14.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-03","2012","04","03","","15.3","","1.1","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","0","T","17","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-04-04","2012","04","04","","8.0","","-0.7","","3.7","","14.3","","0.0","","0.0","","3.4","","3.4","","0","T","31","","48",""
"-113.89","52.18","RED DEER A","3025480","2012-04-05","2012","04","05","","4.0","","-3.1","","0.5","","17.5","","0.0","","0.0","","5.4","","5.8","","8","","31","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-06","2012","04","06","","5.7","","-5.3","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-07","2012","04","07","","7.3","","-5.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","2","","30","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-08","2012","04","08","","6.8","","-3.3","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","0","T","35","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-04-09","2012","04","09","","9.5","","-5.8","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","0","T","17","","32",""
"-113.89","52.18","RED DEER A","3025480","2012-04-10","2012","04","10","","11.6","","-2.9","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","T","15","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-04-11","2012","04","11","","15.2","","1.9","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","15","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-04-12","2012","04","12","","6.7","","-0.4","","3.2","","14.8","","0.0","","5.8","","0.0","T","5.8","","","","31","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-13","2012","04","13","","4.7","","0.2","","2.5","","15.5","","0.0","","0.0","","11.2","","11.2","","1","","31","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-14","2012","04","14","","1.3","","-2.8","","-0.8","","18.8","","0.0","","0.0","","0.2","","0.2","","0","T","32","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-04-15","2012","04","15","","-0.5","","-4.5","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-04-16","2012","04","16","","10.3","","-3.2","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-17","2012","04","17","","6.0","","-2.4","","1.8","","16.2","","0.0","","0.0","","2.0","","1.8","","0","T","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-18","2012","04","18","","4.6","","-0.4","","2.1","","15.9","","0.0","","0.0","","1.0","","0.8","","","","14","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-19","2012","04","19","","12.1","","0.3","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","14","","44",""
"-113.89","52.18","RED DEER A","3025480","2012-04-20","2012","04","20","","14.3","","1.0","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","31","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-04-21","2012","04","21","","15.3","","-2.6","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-22","2012","04","22","","22.9","","-2.1","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-23","2012","04","23","","25.5","","0.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-04-24","2012","04","24","","13.0","","4.0","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","","","3","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-04-25","2012","04","25","","12.4","","5.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","","","9","E","37","E"
"-113.89","52.18","RED DEER A","3025480","2012-04-26","2012","04","26","","6.3","","3.0","","4.7","","13.3","","0.0","","3.8","","0.0","","3.8","","","","11","","32",""
"-113.89","52.18","RED DEER A","3025480","2012-04-27","2012","04","27","","6.8","","1.5","","4.2","","13.8","","0.0","","10.6","","0.0","","10.6","","","","35","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-04-28","2012","04","28","","14.4","","-1.8","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","17","","33",""
"-113.89","52.18","RED DEER A","3025480","2012-04-29","2012","04","29","","13.6","","2.9","","8.3","","9.7","","0.0","","0.6","","0.0","","0.6","","","","34","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-04-30","2012","04","30","","13.7","","1.5","","7.6","","10.4","","0.0","","0.4","","0.0","","0.4","","","","13","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-05-01","2012","05","01","","12.2","","5.5","","8.9","","9.1","","0.0","","10.2","","0.4","","10.6","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-02","2012","05","02","","9.3","","2.2","","5.8","","12.2","","0.0","","5.2","","0.0","","5.2","","","","9","","32",""
"-113.89","52.18","RED DEER A","3025480","2012-05-03","2012","05","03","","11.6","","1.4","","6.5","","11.5","","0.0","","1.6","","0.0","","1.6","","","","13","","65",""
"-113.89","52.18","RED DEER A","3025480","2012-05-04","2012","05","04","","17.1","","0.4","","8.8","","9.2","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-05","2012","05","05","","8.6","","3.3","","6.0","","12.0","","0.0","","25.4","","0.0","","25.4","","","","35","","44",""
"-113.89","52.18","RED DEER A","3025480","2012-05-06","2012","05","06","","15.0","","1.8","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","33","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-05-07","2012","05","07","","19.0","","-0.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-08","2012","05","08","","22.3","","3.7","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-09","2012","05","09","","15.9","","1.1","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","","","34","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-05-10","2012","05","10","","9.0","","0.7","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","27","","56",""
"-113.89","52.18","RED DEER A","3025480","2012-05-11","2012","05","11","","16.6","","-3.7","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-05-12","2012","05","12","","22.1","","-1.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-13","2012","05","13","","25.8","","1.6","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","18","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-05-14","2012","05","14","","18.9","","3.5","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-15","2012","05","15","","25.8","","5.6","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-16","2012","05","16","","21.5","","5.5","","13.5","","4.5","","0.0","","0.0","T","0.0","","0.0","T","","","33","","74",""
"-113.89","52.18","RED DEER A","3025480","2012-05-17","2012","05","17","","13.1","","1.8","","7.5","","10.5","","0.0","","2.6","","0.0","","2.6","","","","30","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-05-18","2012","05","18","","12.4","","1.8","","7.1","","10.9","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-19","2012","05","19","","13.1","","2.2","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","31","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-05-20","2012","05","20","","19.0","","0.4","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-21","2012","05","21","","21.1","","4.9","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-22","2012","05","22","","16.6","","9.2","","12.9","","5.1","","0.0","","1.8","","0.0","","1.8","","","","33","","52",""
"-113.89","52.18","RED DEER A","3025480","2012-05-23","2012","05","23","","9.8","","3.5","","6.7","","11.3","","0.0","","9.0","","0.0","","9.0","","","","32","","46",""
"-113.89","52.18","RED DEER A","3025480","2012-05-24","2012","05","24","","11.5","","2.5","","7.0","","11.0","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-25","2012","05","25","","15.1","","0.2","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-26","2012","05","26","","17.1","","-1.0","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","14","","37",""
"-113.89","52.18","RED DEER A","3025480","2012-05-27","2012","05","27","","16.0","","1.1","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-28","2012","05","28","","17.2","","3.7","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","13","","41",""
"-113.89","52.18","RED DEER A","3025480","2012-05-29","2012","05","29","","20.1","","5.5","","12.8","","5.2","","0.0","","13.6","","0.0","","13.6","","","","16","","52",""
"-113.89","52.18","RED DEER A","3025480","2012-05-30","2012","05","30","","17.7","","7.4","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-113.89","52.18","RED DEER A","3025480","2012-05-31","2012","05","31","","20.2","","5.8","","13.0","","5.0","","0.0","","0.0","T","0.0","","0.0","T","","","30","","74",""
"-113.89","52.18","RED DEER A","3025480","2012-06-01","2012","06","01","","23.2","","4.4","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
